instance pattern_n pattern_d target_n target_d
all-meshes-CVIU11-pattern5-target517 82 0.144535 5069 0.00196421
all-meshes-CVIU11-pattern5-target518 82 0.144535 2194 0.00465266
all-meshes-CVIU11-pattern5-target519 82 0.144535 324 0.0249398
all-meshes-CVIU11-pattern5-target52 82 0.144535 777 0.0106576
all-meshes-CVIU11-pattern5-target520 82 0.144535 3723 0.00306834
all-meshes-CVIU11-pattern5-target521 82 0.144535 1202 0.0070615
all-meshes-CVIU11-pattern5-target522 82 0.144535 2212 0.00296111
all-meshes-CVIU11-pattern5-target523 82 0.144535 472 0.0167063
all-meshes-CVIU11-pattern5-target524 82 0.144535 935 0.0107456
all-meshes-CVIU11-pattern5-target525 82 0.144535 2987 0.00311934
all-meshes-CVIU11-pattern5-target526 82 0.144535 941 0.0102268
all-meshes-CVIU11-pattern5-target527 82 0.144535 1232 0.00459847
all-meshes-CVIU11-pattern5-target528 82 0.144535 5039 0.0016252
all-meshes-CVIU11-pattern5-target529 82 0.144535 616 0.0125172
all-meshes-CVIU11-pattern5-target53 82 0.144535 1358 0.00597893
all-meshes-CVIU11-pattern5-target530 82 0.144535 440 0.0203458
all-meshes-CVIU11-pattern5-target54 82 0.144535 1344 0.00653632
all-meshes-CVIU11-pattern5-target55 82 0.144535 2555 0.00382225
all-meshes-CVIU11-pattern5-target56 82 0.144535 719 0.0138656
all-meshes-CVIU11-pattern5-target57 82 0.144535 3637 0.00207152
all-meshes-CVIU11-pattern5-target58 82 0.144535 400 0.0205388
all-meshes-CVIU11-pattern5-target59 82 0.144535 991 0.00914901
all-meshes-CVIU11-pattern5-target6 82 0.144535 2040 0.00440864
all-meshes-CVIU11-pattern5-target60 82 0.144535 1051 0.00855602
all-meshes-CVIU11-pattern5-target61 82 0.144535 933 0.010587
all-meshes-CVIU11-pattern5-target62 82 0.144535 943 0.0104153
all-meshes-CVIU11-pattern5-target63 82 0.144535 1001 0.00955445
all-meshes-CVIU11-pattern5-target64 82 0.144535 886 0.0117203
all-meshes-CVIU11-pattern5-target65 82 0.144535 5111 0.00158233
all-meshes-CVIU11-pattern5-target66 82 0.144535 3309 0.00276298
all-meshes-CVIU11-pattern5-target67 82 0.144535 300 0.0280268
all-meshes-CVIU11-pattern5-target68 82 0.144535 4326 0.00218696
all-meshes-CVIU11-pattern5-target69 82 0.144535 725 0.0110954
all-meshes-CVIU11-pattern5-target7 82 0.144535 585 0.0115794
all-meshes-CVIU11-pattern5-target70 82 0.144535 4353 0.00213606
all-meshes-CVIU11-pattern5-target72 82 0.144535 1590 0.00633839
all-meshes-CVIU11-pattern5-target73 82 0.144535 1216 0.00795565
all-meshes-CVIU11-pattern5-target74 82 0.144535 2337 0.0032228
all-meshes-CVIU11-pattern5-target76 82 0.144535 3778 0.00242489
all-meshes-CVIU11-pattern5-target77 82 0.144535 2241 0.00331525
all-meshes-CVIU11-pattern5-target78 82 0.144535 1087 0.00912339
all-meshes-CVIU11-pattern5-target79 82 0.144535 4415 0.00192377
all-meshes-CVIU11-pattern5-target8 82 0.144535 541 0.0167659
all-meshes-CVIU11-pattern5-target80 82 0.144535 3249 0.00193371
all-meshes-CVIU11-pattern5-target81 82 0.144535 877 0.0108272
all-meshes-CVIU11-pattern5-target82 82 0.144535 1627 0.00505991
all-meshes-CVIU11-pattern5-target83 82 0.144535 4473 0.0018222
all-meshes-CVIU11-pattern5-target84 82 0.144535 1928 0.00448421
all-meshes-CVIU11-pattern5-target85 82 0.144535 2437 0.00325914
all-meshes-CVIU11-pattern5-target86 82 0.144535 5367 0.00151761
all-meshes-CVIU11-pattern5-target87 82 0.144535 4263 0.00123321
all-meshes-CVIU11-pattern5-target88 82 0.144535 728 0.00998383
all-meshes-CVIU11-pattern5-target89 82 0.144535 2126 0.00420342
all-meshes-CVIU11-pattern5-target9 82 0.144535 720 0.0130737
all-meshes-CVIU11-pattern5-target90 82 0.144535 4084 0.00210723
all-meshes-CVIU11-pattern5-target91 82 0.144535 1170 0.00699992
all-meshes-CVIU11-pattern5-target92 82 0.144535 484 0.012987
all-meshes-CVIU11-pattern5-target93 82 0.144535 4905 0.00152323
all-meshes-CVIU11-pattern5-target94 82 0.144535 2254 0.00334681
all-meshes-CVIU11-pattern5-target96 82 0.144535 1210 0.0068809
all-meshes-CVIU11-pattern5-target97 82 0.144535 3478 0.00228545
all-meshes-CVIU11-pattern5-target98 82 0.144535 4389 0.000983751
all-meshes-CVIU11-pattern5-target99 82 0.144535 4296 0.00183109
all-meshes-CVIU11-pattern6-target1 199 0.054718 962 0.0104037
all-meshes-CVIU11-pattern6-target10 199 0.054718 1284 0.00563079
all-meshes-CVIU11-pattern6-target100 199 0.054718 5008 0.00157734
all-meshes-CVIU11-pattern6-target102 199 0.054718 3259 0.00245719
all-meshes-CVIU11-pattern6-target103 199 0.054718 4018 0.00254047
all-meshes-CVIU11-pattern6-target104 199 0.054718 283 0.0233566
all-meshes-CVIU11-pattern6-target106 199 0.054718 969 0.00813866
all-meshes-CVIU11-pattern6-target107 199 0.054718 4351 0.00214436
all-meshes-CVIU11-pattern6-target108 199 0.054718 1641 0.00323643
all-meshes-CVIU11-pattern6-target109 199 0.054718 813 0.00791631
all-meshes-CVIU11-pattern6-target11 199 0.054718 534 0.0173493
all-meshes-CVIU11-pattern6-target110 199 0.054718 858 0.00820883
all-meshes-CVIU11-pattern6-target111 199 0.054718 1519 0.00570464
all-meshes-CVIU11-pattern6-target112 199 0.054718 3693 0.002616
all-meshes-CVIU11-pattern6-target113 199 0.054718 1425 0.00648137
all-meshes-CVIU11-pattern6-target114 199 0.054718 1064 0.00716867
all-meshes-CVIU11-pattern6-target115 199 0.054718 545 0.0165475
all-meshes-CVIU11-pattern6-target116 199 0.054718 479 0.01685
all-meshes-CVIU11-pattern6-target117 199 0.054718 372 0.0268527
all-meshes-CVIU11-pattern6-target118 199 0.054718 242 0.040225
all-meshes-CVIU11-pattern6-target119 199 0.054718 1226 0.00843094
all-meshes-CVIU11-pattern6-target12 199 0.054718 216 0.0447459
all-meshes-CVIU11-pattern6-target120 199 0.054718 794 0.0123149
all-meshes-CVIU11-pattern6-target121 199 0.054718 290 0.0342919
all-meshes-CVIU11-pattern6-target122 199 0.054718 561 0.0199453
all-meshes-CVIU11-pattern6-target123 199 0.054718 628 0.014288
all-meshes-CVIU11-pattern6-target124 199 0.054718 3555 0.00141011
all-meshes-CVIU11-pattern6-target125 199 0.054718 1412 0.00630417
all-meshes-CVIU11-pattern6-target126 199 0.054718 4723 0.00168935
all-meshes-CVIU11-pattern6-target127 199 0.054718 821 0.013835
all-meshes-CVIU11-pattern6-target128 199 0.054718 253 0.0266328
all-meshes-CVIU11-pattern6-target129 199 0.054718 4437 0.00257335
all-meshes-CVIU11-pattern6-target13 199 0.054718 1380 0.00733676
all-meshes-CVIU11-pattern6-target130 199 0.054718 2512 0.00447743
all-meshes-CVIU11-pattern6-target131 199 0.054718 1341 0.00582101
all-meshes-CVIU11-pattern6-target132 199 0.054718 3622 0.00271714
all-meshes-CVIU11-pattern6-target133 199 0.054718 2394 0.00358502
all-meshes-CVIU11-pattern6-target134 199 0.054718 5508 0.00144287
all-meshes-CVIU11-pattern6-target135 199 0.054718 391 0.0144141
all-meshes-CVIU11-pattern6-target136 199 0.054718 3523 0.00227676
all-meshes-CVIU11-pattern6-target137 199 0.054718 1506 0.00518237
all-meshes-CVIU11-pattern6-target138 199 0.054718 1573 0.00479465
all-meshes-CVIU11-pattern6-target139 199 0.054718 5217 0.00203198
all-meshes-CVIU11-pattern6-target14 199 0.054718 646 0.0123887
all-meshes-CVIU11-pattern6-target140 199 0.054718 1370 0.00770022
all-meshes-CVIU11-pattern6-target141 199 0.054718 1476 0.00680263
all-meshes-CVIU11-pattern6-target143 199 0.054718 371 0.0215342
all-meshes-CVIU11-pattern6-target144 199 0.054718 822 0.0117387
all-meshes-CVIU11-pattern6-target145 199 0.054718 948 0.0111478
all-meshes-CVIU11-pattern6-target146 199 0.054718 1428 0.0055993
all-meshes-CVIU11-pattern6-target147 199 0.054718 1654 0.00581845
all-meshes-CVIU11-pattern6-target148 199 0.054718 2409 0.0037784
all-meshes-CVIU11-pattern6-target149 199 0.054718 1439 0.00762487
all-meshes-CVIU11-pattern6-target15 199 0.054718 1756 0.00455516
all-meshes-CVIU11-pattern6-target150 199 0.054718 4080 0.00214525
all-meshes-CVIU11-pattern6-target151 199 0.054718 886 0.00919769
all-meshes-CVIU11-pattern6-target152 199 0.054718 4080 0.00214525
all-meshes-CVIU11-pattern6-target153 199 0.054718 262 0.0262935
all-meshes-CVIU11-pattern6-target154 199 0.054718 1361 0.00548688
all-meshes-CVIU11-pattern6-target155 199 0.054718 2361 0.00441891
all-meshes-CVIU11-pattern6-target156 199 0.054718 3457 0.00192527
all-meshes-CVIU11-pattern6-target157 199 0.054718 1704 0.00592782
all-meshes-CVIU11-pattern6-target158 199 0.054718 3944 0.00205296
all-meshes-CVIU11-pattern6-target159 199 0.054718 228 0.0358992
all-meshes-CVIU11-pattern6-target16 199 0.054718 1721 0.00465184
all-meshes-CVIU11-pattern6-target160 199 0.054718 1160 0.00833209
all-meshes-CVIU11-pattern6-target161 199 0.054718 1763 0.00342454
all-meshes-CVIU11-pattern6-target162 199 0.054718 2720 0.00378843
all-meshes-CVIU11-pattern6-target163 199 0.054718 1971 0.00563037
all-meshes-CVIU11-pattern6-target164 199 0.054718 2249 0.00428067
all-meshes-CVIU11-pattern6-target165 199 0.054718 548 0.0118363
all-meshes-CVIU11-pattern6-target166 199 0.054718 201 0.0448259
all-meshes-CVIU11-pattern6-target167 199 0.054718 2715 0.00313958
all-meshes-CVIU11-pattern6-target168 199 0.054718 1341 0.00470244
all-meshes-CVIU11-pattern6-target169 199 0.054718 3717 0.00230446
all-meshes-CVIU11-pattern6-target17 199 0.054718 1678 0.00477113
all-meshes-CVIU11-pattern6-target170 199 0.054718 938 0.00769821
all-meshes-CVIU11-pattern6-target171 199 0.054718 975 0.00691202
all-meshes-CVIU11-pattern6-target172 199 0.054718 878 0.00800773
all-meshes-CVIU11-pattern6-target173 199 0.054718 1149 0.00865015
all-meshes-CVIU11-pattern6-target174 199 0.054718 788 0.00900741
all-meshes-CVIU11-pattern6-target175 199 0.054718 286 0.0307447
all-meshes-CVIU11-pattern6-target176 199 0.054718 244 0.0353167
all-meshes-CVIU11-pattern6-target177 199 0.054718 733 0.0116931
all-meshes-CVIU11-pattern6-target178 199 0.054718 945 0.00700386
all-meshes-CVIU11-pattern6-target179 199 0.054718 394 0.0259232
all-meshes-CVIU11-pattern6-target18 199 0.054718 1700 0.00470381
all-meshes-CVIU11-pattern6-target180 199 0.054718 1007 0.00942705
all-meshes-CVIU11-pattern6-target181 199 0.054718 530 0.020209
all-meshes-CVIU11-pattern6-target182 199 0.054718 1072 0.00789296
all-meshes-CVIU11-pattern6-target184 199 0.054718 521 0.0147128
all-meshes-CVIU11-pattern6-target185 199 0.054718 4382 0.002622
all-meshes-CVIU11-pattern6-target186 199 0.054718 5189 0.00211489
all-meshes-CVIU11-pattern6-target187 199 0.054718 4034 0.00173703
all-meshes-CVIU11-pattern6-target188 199 0.054718 1827 0.00564431
all-meshes-CVIU11-pattern6-target189 199 0.054718 2632 0.00313309
all-meshes-CVIU11-pattern6-target19 199 0.054718 1654 0.00485212
all-meshes-CVIU11-pattern6-target190 199 0.054718 870 0.00758436
all-meshes-CVIU11-pattern6-target191 199 0.054718 4882 0.00183281
all-meshes-CVIU11-pattern6-target192 199 0.054718 1562 0.00537017
all-meshes-CVIU11-pattern6-target193 199 0.054718 2478 0.00299218
all-meshes-CVIU11-pattern6-target194 199 0.054718 1730 0.00653323
all-meshes-CVIU11-pattern6-target195 199 0.054718 2964 0.00269245
all-meshes-CVIU11-pattern6-target196 199 0.054718 396 0.0287943
all-meshes-CVIU11-pattern6-target197 199 0.054718 1040 0.00753868
all-meshes-CVIU11-pattern6-target198 199 0.054718 374 0.0188814
all-meshes-CVIU11-pattern6-target199 199 0.054718 528 0.0200032
all-meshes-CVIU11-pattern6-target2 199 0.054718 4992 0.00196066
all-meshes-CVIU11-pattern6-target20 199 0.054718 1830 0.00438652
all-meshes-CVIU11-pattern6-target200 199 0.054718 716 0.0112552
all-meshes-CVIU11-pattern6-target201 199 0.054718 2911 0.00329359
all-meshes-CVIU11-pattern6-target202 199 0.054718 1071 0.00784314
all-meshes-CVIU11-pattern6-target203 199 0.054718 1955 0.00372297
all-meshes-CVIU11-pattern6-target204 199 0.054718 3774 0.00200277
all-meshes-CVIU11-pattern6-target205 199 0.054718 963 0.00761869
all-meshes-CVIU11-pattern6-target206 199 0.054718 5357 0.00119329
all-meshes-CVIU11-pattern6-target207 199 0.054718 580 0.0194449
all-meshes-CVIU11-pattern6-target208 199 0.054718 2624 0.00435814
all-meshes-CVIU11-pattern6-target209 199 0.054718 1941 0.00583343
all-meshes-CVIU11-pattern6-target21 199 0.054718 1520 0.00533852
all-meshes-CVIU11-pattern6-target210 199 0.054718 1853 0.0057778
all-meshes-CVIU11-pattern6-target211 199 0.054718 935 0.0124701
all-meshes-CVIU11-pattern6-target212 199 0.054718 1697 0.00688854
all-meshes-CVIU11-pattern6-target213 199 0.054718 409 0.0251091
all-meshes-CVIU11-pattern6-target214 199 0.054718 233 0.0442134
all-meshes-CVIU11-pattern6-target215 199 0.054718 2156 0.00408335
all-meshes-CVIU11-pattern6-target216 199 0.054718 716 0.0153963
all-meshes-CVIU11-pattern6-target217 199 0.054718 2359 0.0042603
all-meshes-CVIU11-pattern6-target218 199 0.054718 2200 0.00415106
all-meshes-CVIU11-pattern6-target219 199 0.054718 4184 0.00281539
all-meshes-CVIU11-pattern6-target22 199 0.054718 1890 0.00425129
all-meshes-CVIU11-pattern6-target220 199 0.054718 300 0.0329097
all-meshes-CVIU11-pattern6-target221 199 0.054718 1776 0.00644398
all-meshes-CVIU11-pattern6-target222 199 0.054718 933 0.00854919
all-meshes-CVIU11-pattern6-target223 199 0.054718 2431 0.00426555
all-meshes-CVIU11-pattern6-target224 199 0.054718 1136 0.00853912
all-meshes-CVIU11-pattern6-target225 199 0.054718 3303 0.00223445
all-meshes-CVIU11-pattern6-target226 199 0.054718 254 0.0295353
all-meshes-CVIU11-pattern6-target227 199 0.054718 3018 0.002839
all-meshes-CVIU11-pattern6-target228 199 0.054718 4233 0.00191124
all-meshes-CVIU11-pattern6-target229 199 0.054718 600 0.00881469
all-meshes-CVIU11-pattern6-target23 199 0.054718 1737 0.004601
all-meshes-CVIU11-pattern6-target230 199 0.054718 2285 0.00333363
all-meshes-CVIU11-pattern6-target231 199 0.054718 3831 0.00304742
all-meshes-CVIU11-pattern6-target232 199 0.054718 1148 0.00981959
all-meshes-CVIU11-pattern6-target233 199 0.054718 1213 0.00843584
all-meshes-CVIU11-pattern6-target234 199 0.054718 448 0.0168684
all-meshes-CVIU11-pattern6-target235 199 0.054718 1033 0.00612538
all-meshes-CVIU11-pattern6-target237 199 0.054718 664 0.0129977
all-meshes-CVIU11-pattern6-target238 199 0.054718 3259 0.0032129
all-meshes-CVIU11-pattern6-target24 199 0.054718 1791 0.00447489
all-meshes-CVIU11-pattern6-target240 199 0.054718 369 0.0202663
all-meshes-CVIU11-pattern6-target241 199 0.054718 2801 0.00292268
all-meshes-CVIU11-pattern6-target242 199 0.054718 3195 0.00369648
all-meshes-CVIU11-pattern6-target243 199 0.054718 2551 0.00461334
all-meshes-CVIU11-pattern6-target244 199 0.054718 2108 0.00349697
all-meshes-CVIU11-pattern6-target245 199 0.054718 838 0.00917871
all-meshes-CVIU11-pattern6-target246 199 0.054718 1726 0.00509245
all-meshes-CVIU11-pattern6-target247 199 0.054718 666 0.0134435
all-meshes-CVIU11-pattern6-target248 199 0.054718 1247 0.00704999
all-meshes-CVIU11-pattern6-target249 199 0.054718 1073 0.005251
all-meshes-CVIU11-pattern6-target25 199 0.054718 1709 0.00468864
all-meshes-CVIU11-pattern6-target250 199 0.054718 529 0.0170634
all-meshes-CVIU11-pattern6-target251 199 0.054718 416 0.0249421
all-meshes-CVIU11-pattern6-target252 199 0.054718 2475 0.0035534
all-meshes-CVIU11-pattern6-target253 199 0.054718 1726 0.00509245
all-meshes-CVIU11-pattern6-target254 199 0.054718 478 0.00984185
all-meshes-CVIU11-pattern6-target255 199 0.054718 4102 0.00157446
all-meshes-CVIU11-pattern6-target256 199 0.054718 5229 0.00204754
all-meshes-CVIU11-pattern6-target257 199 0.054718 561 0.0118729
all-meshes-CVIU11-pattern6-target258 199 0.054718 403 0.0257151
all-meshes-CVIU11-pattern6-target26 199 0.054718 1860 0.00431322
all-meshes-CVIU11-pattern6-target260 199 0.054718 358 0.0188724
all-meshes-CVIU11-pattern6-target261 199 0.054718 2194 0.00428603
all-meshes-CVIU11-pattern6-target262 199 0.054718 2024 0.00545554
all-meshes-CVIU11-pattern6-target263 199 0.054718 885 0.0121354
all-meshes-CVIU11-pattern6-target264 199 0.054718 2179 0.00494283
all-meshes-CVIU11-pattern6-target265 199 0.054718 643 0.0126694
all-meshes-CVIU11-pattern6-target266 199 0.054718 908 0.00840501
all-meshes-CVIU11-pattern6-target267 199 0.054718 2604 0.00380661
all-meshes-CVIU11-pattern6-target268 199 0.054718 3686 0.00268146
all-meshes-CVIU11-pattern6-target269 199 0.054718 1686 0.00335456
all-meshes-CVIU11-pattern6-target27 199 0.054718 1742 0.00459572
all-meshes-CVIU11-pattern6-target270 199 0.054718 1547 0.00487276
all-meshes-CVIU11-pattern6-target271 199 0.054718 425 0.0146948
all-meshes-CVIU11-pattern6-target272 199 0.054718 611 0.014848
all-meshes-CVIU11-pattern6-target273 199 0.054718 5295 0.00177099
all-meshes-CVIU11-pattern6-target275 199 0.054718 560 0.00940455
all-meshes-CVIU11-pattern6-target278 199 0.054718 364 0.0141677
all-meshes-CVIU11-pattern6-target279 199 0.054718 600 0.00856984
all-meshes-CVIU11-pattern6-target28 199 0.054718 1740 0.00461423
all-meshes-CVIU11-pattern6-target280 199 0.054718 3181 0.00343253
all-meshes-CVIU11-pattern6-target281 199 0.054718 3323 0.00327149
all-meshes-CVIU11-pattern6-target282 199 0.054718 1816 0.0036644
all-meshes-CVIU11-pattern6-target283 199 0.054718 4142 0.00227017
all-meshes-CVIU11-pattern6-target284 199 0.054718 1694 0.00560053
all-meshes-CVIU11-pattern6-target285 199 0.054718 3683 0.00248215
all-meshes-CVIU11-pattern6-target286 199 0.054718 640 0.0126516
all-meshes-CVIU11-pattern6-target287 199 0.054718 1439 0.00553139
all-meshes-CVIU11-pattern6-target288 199 0.054718 1623 0.00704652
all-meshes-CVIU11-pattern6-target289 199 0.054718 285 0.0277984
all-meshes-CVIU11-pattern6-target29 199 0.054718 2071 0.00389972
all-meshes-CVIU11-pattern6-target290 199 0.054718 262 0.0337223
all-meshes-CVIU11-pattern6-target291 199 0.054718 3682 0.00291306
all-meshes-CVIU11-pattern6-target292 199 0.054718 1558 0.00410585
all-meshes-CVIU11-pattern6-target293 199 0.054718 383 0.0155428
all-meshes-CVIU11-pattern6-target294 199 0.054718 1929 0.0059084
all-meshes-CVIU11-pattern6-target295 199 0.054718 1434 0.00775601
all-meshes-CVIU11-pattern6-target296 199 0.054718 421 0.0197602
all-meshes-CVIU11-pattern6-target297 199 0.054718 1945 0.00410729
all-meshes-CVIU11-pattern6-target298 199 0.054718 995 0.011488
all-meshes-CVIU11-pattern6-target299 199 0.054718 208 0.023783
all-meshes-CVIU11-pattern6-target3 199 0.054718 400 0.0259774
all-meshes-CVIU11-pattern6-target30 199 0.054718 1809 0.0044046
all-meshes-CVIU11-pattern6-target300 199 0.054718 1387 0.00311489
all-meshes-CVIU11-pattern6-target303 199 0.054718 2040 0.00426103
all-meshes-CVIU11-pattern6-target304 199 0.054718 855 0.00557678
all-meshes-CVIU11-pattern6-target305 199 0.054718 844 0.00903735
all-meshes-CVIU11-pattern6-target306 199 0.054718 5254 0.00206013
all-meshes-CVIU11-pattern6-target307 199 0.054718 618 0.0100392
all-meshes-CVIU11-pattern6-target308 199 0.054718 5168 0.00229075
all-meshes-CVIU11-pattern6-target309 199 0.054718 1578 0.00509302
all-meshes-CVIU11-pattern6-target31 199 0.054718 1491 0.00543845
all-meshes-CVIU11-pattern6-target310 199 0.054718 1380 0.0039884
all-meshes-CVIU11-pattern6-target311 199 0.054718 4127 0.00283592
all-meshes-CVIU11-pattern6-target312 199 0.054718 418 0.0246348
all-meshes-CVIU11-pattern6-target313 199 0.054718 2559 0.00387936
all-meshes-CVIU11-pattern6-target314 199 0.054718 5183 0.00188865
all-meshes-CVIU11-pattern6-target315 199 0.054718 415 0.0175659
all-meshes-CVIU11-pattern6-target316 199 0.054718 1022 0.00855038
all-meshes-CVIU11-pattern6-target317 199 0.054718 485 0.0172191
all-meshes-CVIU11-pattern6-target318 199 0.054718 4127 0.00283592
all-meshes-CVIU11-pattern6-target319 199 0.054718 411 0.0203549
all-meshes-CVIU11-pattern6-target32 199 0.054718 1383 0.00589021
all-meshes-CVIU11-pattern6-target320 199 0.054718 625 0.0134513
all-meshes-CVIU11-pattern6-target321 199 0.054718 1809 0.00378271
all-meshes-CVIU11-pattern6-target322 199 0.054718 4985 0.00153969
all-meshes-CVIU11-pattern6-target323 199 0.054718 980 0.0119551
all-meshes-CVIU11-pattern6-target324 199 0.054718 847 0.013428
all-meshes-CVIU11-pattern6-target325 199 0.054718 284 0.0396904
all-meshes-CVIU11-pattern6-target326 199 0.054718 1888 0.00611622
all-meshes-CVIU11-pattern6-target327 199 0.054718 2328 0.00281176
all-meshes-CVIU11-pattern6-target328 199 0.054718 1974 0.00601689
all-meshes-CVIU11-pattern6-target329 199 0.054718 1588 0.00747176
