instance pattern_n pattern_d target_n target_d family
all-meshes-CVIU11-pattern5-target333 82 0.0722674 2087 0.0023418 13
all-meshes-CVIU11-pattern5-target334 82 0.0722674 1088 0.00458882 13
all-meshes-CVIU11-pattern5-target335 82 0.0722674 884 0.00486694 13
all-meshes-CVIU11-pattern5-target336 82 0.0722674 631 0.00663849 13
all-meshes-CVIU11-pattern5-target337 82 0.0722674 687 0.00494608 13
all-meshes-CVIU11-pattern5-target338 82 0.0722674 279 0.0111137 13
all-meshes-CVIU11-pattern5-target339 82 0.0722674 369 0.0125118 13
all-meshes-CVIU11-pattern5-target34 82 0.0722674 2948 0.00169054 13
all-meshes-CVIU11-pattern5-target340 82 0.0722674 1666 0.00261979 13
all-meshes-CVIU11-pattern5-target341 82 0.0722674 527 0.00781019 13
all-meshes-CVIU11-pattern5-target342 82 0.0722674 1221 0.00436152 13
all-meshes-CVIU11-pattern5-target343 82 0.0722674 3824 0.00139536 13
all-meshes-CVIU11-pattern5-target344 82 0.0722674 577 0.00957118 13
all-meshes-CVIU11-pattern5-target345 82 0.0722674 678 0.00676026 13
all-meshes-CVIU11-pattern5-target346 82 0.0722674 583 0.00820204 13
all-meshes-CVIU11-pattern5-target347 82 0.0722674 241 0.0130878 13
all-meshes-CVIU11-pattern5-target348 82 0.0722674 896 0.00530602 13
all-meshes-CVIU11-pattern5-target349 82 0.0722674 759 0.00265938 13
all-meshes-CVIU11-pattern5-target35 82 0.0722674 808 0.00508392 13
all-meshes-CVIU11-pattern5-target350 82 0.0722674 1470 0.00273035 13
all-meshes-CVIU11-pattern5-target351 82 0.0722674 297 0.0123646 13
all-meshes-CVIU11-pattern5-target352 82 0.0722674 961 0.00593024 13
all-meshes-CVIU11-pattern5-target353 82 0.0722674 3436 0.00161633 13
all-meshes-CVIU11-pattern5-target354 82 0.0722674 843 0.00340093 13
all-meshes-CVIU11-pattern5-target356 82 0.0722674 216 0.0108527 13
all-meshes-CVIU11-pattern5-target357 82 0.0722674 411 0.0125987 13
all-meshes-CVIU11-pattern5-target358 82 0.0722674 950 0.00420054 13
all-meshes-CVIU11-pattern5-target359 82 0.0722674 736 0.00553276 13
all-meshes-CVIU11-pattern5-target36 82 0.0722674 3278 0.00164988 13
all-meshes-CVIU11-pattern5-target360 82 0.0722674 3302 0.000884779 13
all-meshes-CVIU11-pattern5-target361 82 0.0722674 2048 0.00172866 13
all-meshes-CVIU11-pattern5-target362 82 0.0722674 764 0.00388896 13
all-meshes-CVIU11-pattern5-target363 82 0.0722674 244 0.0124637 13
all-meshes-CVIU11-pattern5-target364 82 0.0722674 1123 0.00248729 13
all-meshes-CVIU11-pattern5-target365 82 0.0722674 935 0.00430556 13
all-meshes-CVIU11-pattern5-target366 82 0.0722674 3674 0.00100633 13
all-meshes-CVIU11-pattern5-target367 82 0.0722674 1222 0.00344825 13
all-meshes-CVIU11-pattern5-target368 82 0.0722674 2288 0.00127851 13
all-meshes-CVIU11-pattern5-target369 82 0.0722674 2768 0.00137876 13
all-meshes-CVIU11-pattern5-target37 82 0.0722674 415 0.011309 13
all-meshes-CVIU11-pattern5-target370 82 0.0722674 2980 0.00119269 13
all-meshes-CVIU11-pattern5-target378 82 0.0722674 2929 0.00079908 13
all-meshes-CVIU11-pattern5-target379 82 0.0722674 1482 0.00234687 13
all-meshes-CVIU11-pattern5-target38 82 0.0722674 2908 0.00088306 13
all-meshes-CVIU11-pattern5-target380 82 0.0722674 2122 0.00123823 13
all-meshes-CVIU11-pattern5-target381 82 0.0722674 611 0.00648762 13
all-meshes-CVIU11-pattern5-target382 82 0.0722674 5297 0.000603146 13
all-meshes-CVIU11-pattern5-target383 82 0.0722674 1111 0.00443963 13
all-meshes-CVIU11-pattern5-target384 82 0.0722674 2085 0.0022837 13
all-meshes-CVIU11-pattern5-target385 82 0.0722674 3567 0.00119757 13
all-meshes-CVIU11-pattern5-target386 82 0.0722674 378 0.00970485 13
all-meshes-CVIU11-pattern5-target387 82 0.0722674 1258 0.00345411 13
all-meshes-CVIU11-pattern5-target388 82 0.0722674 3297 0.00117099 13
all-meshes-CVIU11-pattern5-target389 82 0.0722674 3611 0.00085703 13
all-meshes-CVIU11-pattern5-target39 82 0.0722674 209 0.0188857 13
all-meshes-CVIU11-pattern5-target390 82 0.0722674 3131 0.00145969 13
all-meshes-CVIU11-pattern5-target391 82 0.0722674 5873 0.000622219 13
all-meshes-CVIU11-pattern5-target392 82 0.0722674 388 0.010609 13
all-meshes-CVIU11-pattern5-target393 82 0.0722674 1165 0.00347256 13
all-meshes-CVIU11-pattern5-target394 82 0.0722674 840 0.00506414 13
all-meshes-CVIU11-pattern5-target395 82 0.0722674 3136 0.00115091 13
all-meshes-CVIU11-pattern5-target396 82 0.0722674 808 0.00512379 13
all-meshes-CVIU11-pattern5-target397 82 0.0722674 2968 0.00131319 13
all-meshes-CVIU11-pattern5-target398 82 0.0722674 5142 0.000857915 13
all-meshes-CVIU11-pattern5-target399 82 0.0722674 1412 0.00329212 13
all-meshes-CVIU11-pattern5-target4 82 0.0722674 519 0.00820184 13
all-meshes-CVIU11-pattern5-target40 82 0.0722674 782 0.00732715 13
all-meshes-CVIU11-pattern5-target400 82 0.0722674 1409 0.00285553 13
all-meshes-CVIU11-pattern5-target401 82 0.0722674 2955 0.00137552 13
all-meshes-CVIU11-pattern5-target402 82 0.0722674 343 0.010869 13
all-meshes-CVIU11-pattern5-target403 82 0.0722674 1131 0.00335438 13
all-meshes-CVIU11-pattern5-target404 82 0.0722674 1511 0.00301585 13
all-meshes-CVIU11-pattern5-target405 82 0.0722674 2976 0.00174652 13
all-meshes-CVIU11-pattern5-target406 82 0.0722674 1029 0.00420018 13
all-meshes-CVIU11-pattern5-target407 82 0.0722674 321 0.01434 13
all-meshes-CVIU11-pattern5-target408 82 0.0722674 352 0.011744 13
all-meshes-CVIU11-pattern5-target409 82 0.0722674 375 0.0143387 13
all-meshes-CVIU11-pattern5-target41 82 0.0722674 2125 0.00276349 13
all-meshes-CVIU11-pattern5-target410 82 0.0722674 358 0.0108524 13
all-meshes-CVIU11-pattern5-target411 82 0.0722674 1194 0.00400086 13
all-meshes-CVIU11-pattern5-target412 82 0.0722674 245 0.017715 13
all-meshes-CVIU11-pattern5-target413 82 0.0722674 261 0.0125111 13
all-meshes-CVIU11-pattern5-target414 82 0.0722674 435 0.012061 13
all-meshes-CVIU11-pattern5-target415 82 0.0722674 1488 0.00346055 13
all-meshes-CVIU11-pattern5-target416 82 0.0722674 326 0.0148655 13
all-meshes-CVIU11-pattern5-target417 82 0.0722674 330 0.0141752 13
all-meshes-CVIU11-pattern5-target418 82 0.0722674 530 0.0094411 13
all-meshes-CVIU11-pattern5-target419 82 0.0722674 720 0.00623358 13
all-meshes-CVIU11-pattern5-target42 82 0.0722674 1824 0.00253793 13
all-meshes-CVIU11-pattern5-target420 82 0.0722674 3761 0.00156272 13
all-meshes-CVIU11-pattern5-target421 82 0.0722674 884 0.00536145 13
all-meshes-CVIU11-pattern5-target422 82 0.0722674 1100 0.0050517 13
all-meshes-CVIU11-pattern5-target423 82 0.0722674 871 0.0057656 13
all-meshes-CVIU11-pattern5-target424 82 0.0722674 2229 0.00195884 13
all-meshes-CVIU11-pattern5-target425 82 0.0722674 599 0.00742319 13
all-meshes-CVIU11-pattern5-target427 82 0.0722674 1037 0.00481322 13
all-meshes-CVIU11-pattern5-target428 82 0.0722674 3956 0.0011555 13
all-meshes-CVIU11-pattern5-target429 82 0.0722674 514 0.00926495 13
all-meshes-CVIU11-pattern5-target43 82 0.0722674 3841 0.00126737 13
all-meshes-CVIU11-pattern5-target430 82 0.0722674 3222 0.00152755 13
all-meshes-CVIU11-pattern5-target431 82 0.0722674 3671 0.00100352 13
all-meshes-CVIU11-pattern5-target432 82 0.0722674 1089 0.00321649 13
all-meshes-CVIU11-pattern5-target433 82 0.0722674 2098 0.00172269 13
all-meshes-CVIU11-pattern5-target434 82 0.0722674 3773 0.00122339 13
all-meshes-CVIU11-pattern5-target435 82 0.0722674 1974 0.00181657 13
all-meshes-CVIU11-pattern5-target436 82 0.0722674 2589 0.00194005 13
all-meshes-CVIU11-pattern5-target437 82 0.0722674 241 0.01537 13
all-meshes-CVIU11-pattern5-target438 82 0.0722674 3222 0.00153487 13
all-meshes-CVIU11-pattern5-target439 82 0.0722674 1939 0.00183113 13
all-meshes-CVIU11-pattern5-target44 82 0.0722674 2445 0.00106701 13
all-meshes-CVIU11-pattern5-target440 82 0.0722674 987 0.00489425 13
all-meshes-CVIU11-pattern5-target441 82 0.0722674 2727 0.00150461 13
all-meshes-CVIU11-pattern5-target442 82 0.0722674 1691 0.00251278 13
all-meshes-CVIU11-pattern5-target443 82 0.0722674 2440 0.00125824 13
all-meshes-CVIU11-pattern5-target444 82 0.0722674 2963 0.0018977 13
all-meshes-CVIU11-pattern5-target446 82 0.0722674 2077 0.00261906 13
all-meshes-CVIU11-pattern5-target447 82 0.0722674 3497 0.00151961 13
all-meshes-CVIU11-pattern5-target448 82 0.0722674 2605 0.00178715 13
all-meshes-CVIU11-pattern5-target449 82 0.0722674 2917 0.00171632 13
all-meshes-CVIU11-pattern5-target45 82 0.0722674 1395 0.00349629 13
all-meshes-CVIU11-pattern5-target450 82 0.0722674 2766 0.00133198 13
all-meshes-CVIU11-pattern5-target451 82 0.0722674 1827 0.00234435 13
all-meshes-CVIU11-pattern5-target452 82 0.0722674 5025 0.000891522 13
all-meshes-CVIU11-pattern5-target453 82 0.0722674 2378 0.00211818 13
all-meshes-CVIU11-pattern5-target454 82 0.0722674 4087 0.000886075 13
all-meshes-CVIU11-pattern5-target455 82 0.0722674 1534 0.00307065 13
all-meshes-CVIU11-pattern5-target456 82 0.0722674 5345 0.000439649 13
all-meshes-CVIU11-pattern5-target457 82 0.0722674 1347 0.00339426 13
all-meshes-CVIU11-pattern5-target458 82 0.0722674 2188 0.00191321 13
all-meshes-CVIU11-pattern5-target459 82 0.0722674 3916 0.0012459 13
all-meshes-CVIU11-pattern5-target46 82 0.0722674 869 0.00460697 13
all-meshes-CVIU11-pattern5-target460 82 0.0722674 1461 0.00392441 13
all-meshes-CVIU11-pattern5-target461 82 0.0722674 5613 0.000777076 13
all-meshes-CVIU11-pattern5-target462 82 0.0722674 526 0.00624661 13
all-meshes-CVIU11-pattern5-target463 82 0.0722674 433 0.0117451 13
all-meshes-CVIU11-pattern5-target464 82 0.0722674 4020 0.0011544 13
all-meshes-CVIU11-pattern5-target465 82 0.0722674 1461 0.00322494 13
all-meshes-CVIU11-pattern5-target466 82 0.0722674 282 0.0106004 13
all-meshes-CVIU11-pattern5-target467 82 0.0722674 3998 0.000783729 13
all-meshes-CVIU11-pattern5-target468 82 0.0722674 1539 0.00329407 13
all-meshes-CVIU11-pattern5-target469 82 0.0722674 3977 0.000987886 13
all-meshes-CVIU11-pattern5-target47 82 0.0722674 325 0.0116239 13
all-meshes-CVIU11-pattern5-target470 82 0.0722674 1085 0.00532335 13
all-meshes-CVIU11-pattern5-target471 82 0.0722674 3557 0.00121349 13
all-meshes-CVIU11-pattern5-target472 82 0.0722674 436 0.00861014 13
all-meshes-CVIU11-pattern5-target473 82 0.0722674 1447 0.00343487 13
all-meshes-CVIU11-pattern5-target474 82 0.0722674 1924 0.00248118 13
all-meshes-CVIU11-pattern5-target475 82 0.0722674 849 0.00469476 13
all-meshes-CVIU11-pattern5-target476 82 0.0722674 3642 0.00134701 13
all-meshes-CVIU11-pattern5-target477 82 0.0722674 288 0.0153528 13
all-meshes-CVIU11-pattern5-target478 82 0.0722674 494 0.0115011 13
all-meshes-CVIU11-pattern5-target479 82 0.0722674 4540 0.000944773 13
all-meshes-CVIU11-pattern5-target48 82 0.0722674 2199 0.00229755 13
all-meshes-CVIU11-pattern5-target481 82 0.0722674 2652 0.000895817 13
all-meshes-CVIU11-pattern5-target482 82 0.0722674 400 0.00651629 13
all-meshes-CVIU11-pattern5-target483 82 0.0722674 3798 0.00114201 13
all-meshes-CVIU11-pattern5-target484 82 0.0722674 3787 0.00138733 13
all-meshes-CVIU11-pattern5-target485 82 0.0722674 857 0.00550442 13
all-meshes-CVIU11-pattern5-target486 82 0.0722674 217 0.0173451 13
all-meshes-CVIU11-pattern5-target487 82 0.0722674 4278 0.00104405 13
all-meshes-CVIU11-pattern5-target488 82 0.0722674 3472 0.00109913 13
all-meshes-CVIU11-pattern5-target489 82 0.0722674 3790 0.00108305 13
all-meshes-CVIU11-pattern5-target49 82 0.0722674 724 0.00692518 13
all-meshes-CVIU11-pattern5-target490 82 0.0722674 1026 0.0040251 13
all-meshes-CVIU11-pattern5-target491 82 0.0722674 1668 0.00242721 13
all-meshes-CVIU11-pattern5-target492 82 0.0722674 367 0.00740013 13
all-meshes-CVIU11-pattern5-target493 82 0.0722674 1383 0.00282843 13
all-meshes-CVIU11-pattern5-target494 82 0.0722674 755 0.00549651 13
all-meshes-CVIU11-pattern5-target495 82 0.0722674 3354 0.00141028 13
all-meshes-CVIU11-pattern5-target496 82 0.0722674 1021 0.00490772 13
all-meshes-CVIU11-pattern5-target497 82 0.0722674 1444 0.00279744 13
all-meshes-CVIU11-pattern5-target498 82 0.0722674 428 0.0107083 13
all-meshes-CVIU11-pattern5-target499 82 0.0722674 822 0.00340959 13
all-meshes-CVIU11-pattern5-target5 82 0.0722674 209 0.0164014 13
all-meshes-CVIU11-pattern5-target50 82 0.0722674 1390 0.00329982 13
all-meshes-CVIU11-pattern5-target500 82 0.0722674 816 0.00481625 13
all-meshes-CVIU11-pattern5-target501 82 0.0722674 3426 0.00163243 13
all-meshes-CVIU11-pattern5-target502 82 0.0722674 1539 0.00370556 13
all-meshes-CVIU11-pattern5-target503 82 0.0722674 1671 0.00217912 13
all-meshes-CVIU11-pattern5-target504 82 0.0722674 1690 0.00236021 13
all-meshes-CVIU11-pattern5-target505 82 0.0722674 3870 0.00151993 13
all-meshes-CVIU11-pattern5-target506 82 0.0722674 288 0.0160545 13
all-meshes-CVIU11-pattern5-target507 82 0.0722674 552 0.00979444 13
all-meshes-CVIU11-pattern5-target508 82 0.0722674 1708 0.00249592 13
all-meshes-CVIU11-pattern5-target509 82 0.0722674 1023 0.00546243 13
all-meshes-CVIU11-pattern5-target51 82 0.0722674 1310 0.00392876 13
all-meshes-CVIU11-pattern5-target510 82 0.0722674 5255 0.00084557 13
all-meshes-CVIU11-pattern5-target511 82 0.0722674 3670 0.00129222 13
all-meshes-CVIU11-pattern5-target512 82 0.0722674 514 0.0102358 13
all-meshes-CVIU11-pattern5-target513 82 0.0722674 1467 0.00141215 13
all-meshes-CVIU11-pattern5-target514 82 0.0722674 863 0.0051485 13
all-meshes-CVIU11-pattern5-target515 82 0.0722674 1282 0.00246431 13
all-meshes-CVIU11-pattern5-target517 82 0.0722674 5069 0.000982106 13
all-meshes-CVIU11-pattern5-target518 82 0.0722674 2194 0.00232633 13
all-meshes-CVIU11-pattern5-target519 82 0.0722674 324 0.0124699 13
all-meshes-CVIU11-pattern5-target52 82 0.0722674 777 0.00532878 13
all-meshes-CVIU11-pattern5-target520 82 0.0722674 3723 0.00153417 13
all-meshes-CVIU11-pattern5-target521 82 0.0722674 1202 0.00353075 13
all-meshes-CVIU11-pattern5-target522 82 0.0722674 2212 0.00148056 13
all-meshes-CVIU11-pattern5-target523 82 0.0722674 472 0.00835313 13
all-meshes-CVIU11-pattern5-target524 82 0.0722674 935 0.00537279 13
all-meshes-CVIU11-pattern5-target525 82 0.0722674 2987 0.00155967 13
all-meshes-CVIU11-pattern5-target526 82 0.0722674 941 0.00511339 13
all-meshes-CVIU11-pattern5-target527 82 0.0722674 1232 0.00229923 13
all-meshes-CVIU11-pattern5-target528 82 0.0722674 5039 0.000812598 13
all-meshes-CVIU11-pattern5-target529 82 0.0722674 616 0.00625858 13
all-meshes-CVIU11-pattern5-target53 82 0.0722674 1358 0.00298946 13
all-meshes-CVIU11-pattern5-target530 82 0.0722674 440 0.0101729 13
all-meshes-CVIU11-pattern5-target54 82 0.0722674 1344 0.00326816 13
all-meshes-CVIU11-pattern5-target55 82 0.0722674 2555 0.00191113 13
all-meshes-CVIU11-pattern5-target56 82 0.0722674 719 0.0069328 13
all-meshes-CVIU11-pattern5-target57 82 0.0722674 3637 0.00103576 13
all-meshes-CVIU11-pattern5-target58 82 0.0722674 400 0.0102694 13
all-meshes-CVIU11-pattern5-target59 82 0.0722674 991 0.0045745 13
all-meshes-CVIU11-pattern5-target6 82 0.0722674 2040 0.00220432 13
all-meshes-CVIU11-pattern5-target60 82 0.0722674 1051 0.00427801 13
all-meshes-CVIU11-pattern5-target61 82 0.0722674 933 0.00529351 13
all-meshes-CVIU11-pattern5-target62 82 0.0722674 943 0.00520766 13
all-meshes-CVIU11-pattern5-target63 82 0.0722674 1001 0.00477722 13
all-meshes-CVIU11-pattern5-target64 82 0.0722674 886 0.00586015 13
all-meshes-CVIU11-pattern5-target65 82 0.0722674 5111 0.000791164 13
all-meshes-CVIU11-pattern5-target66 82 0.0722674 3309 0.00138149 13
all-meshes-CVIU11-pattern5-target67 82 0.0722674 300 0.0140134 13
all-meshes-CVIU11-pattern5-target68 82 0.0722674 4326 0.00109348 13
all-meshes-CVIU11-pattern5-target69 82 0.0722674 725 0.00554772 13
all-meshes-CVIU11-pattern5-target7 82 0.0722674 585 0.00578972 13
all-meshes-CVIU11-pattern5-target70 82 0.0722674 4353 0.00106803 13
all-meshes-CVIU11-pattern5-target72 82 0.0722674 1590 0.00316919 13
all-meshes-CVIU11-pattern5-target73 82 0.0722674 1216 0.00397783 13
all-meshes-CVIU11-pattern5-target74 82 0.0722674 2337 0.0016114 13
all-meshes-CVIU11-pattern5-target76 82 0.0722674 3778 0.00121245 13
all-meshes-CVIU11-pattern5-target77 82 0.0722674 2241 0.00165762 13
all-meshes-CVIU11-pattern5-target78 82 0.0722674 1087 0.0045617 13
all-meshes-CVIU11-pattern5-target79 82 0.0722674 4415 0.000961883 13
all-meshes-CVIU11-pattern5-target8 82 0.0722674 541 0.00838297 13
all-meshes-CVIU11-pattern5-target80 82 0.0722674 3249 0.000966857 13
all-meshes-CVIU11-pattern5-target81 82 0.0722674 877 0.00541359 13
all-meshes-CVIU11-pattern5-target82 82 0.0722674 1627 0.00252995 13
all-meshes-CVIU11-pattern5-target83 82 0.0722674 4473 0.000911102 13
all-meshes-CVIU11-pattern5-target84 82 0.0722674 1928 0.00224211 13
all-meshes-CVIU11-pattern5-target85 82 0.0722674 2437 0.00162957 13
all-meshes-CVIU11-pattern5-target86 82 0.0722674 5367 0.000758803 13
all-meshes-CVIU11-pattern5-target87 82 0.0722674 4263 0.000616603 13
all-meshes-CVIU11-pattern5-target88 82 0.0722674 728 0.00499191 13
all-meshes-CVIU11-pattern5-target89 82 0.0722674 2126 0.00210171 13
all-meshes-CVIU11-pattern5-target9 82 0.0722674 720 0.00653686 13
all-meshes-CVIU11-pattern5-target90 82 0.0722674 4084 0.00105361 13
all-meshes-CVIU11-pattern5-target91 82 0.0722674 1170 0.00349996 13
all-meshes-CVIU11-pattern5-target92 82 0.0722674 484 0.00649351 13
all-meshes-CVIU11-pattern5-target93 82 0.0722674 4905 0.000761616 13
all-meshes-CVIU11-pattern5-target94 82 0.0722674 2254 0.00167341 13
all-meshes-CVIU11-pattern5-target96 82 0.0722674 1210 0.00344045 13
all-meshes-CVIU11-pattern5-target97 82 0.0722674 3478 0.00114273 13
all-meshes-CVIU11-pattern5-target98 82 0.0722674 4389 0.000491876 13
all-meshes-CVIU11-pattern5-target99 82 0.0722674 4296 0.000915544 13
all-meshes-CVIU11-pattern6-target1 199 0.027359 962 0.00520183 13
all-meshes-CVIU11-pattern6-target10 199 0.027359 1284 0.00281539 13
all-meshes-CVIU11-pattern6-target100 199 0.027359 5008 0.000788672 13
all-meshes-CVIU11-pattern6-target102 199 0.027359 3259 0.00122859 13
all-meshes-CVIU11-pattern6-target103 199 0.027359 4018 0.00127024 13
all-meshes-CVIU11-pattern6-target104 199 0.027359 283 0.0116783 13
all-meshes-CVIU11-pattern6-target106 199 0.027359 969 0.00406933 13
all-meshes-CVIU11-pattern6-target107 199 0.027359 4351 0.00107218 13
all-meshes-CVIU11-pattern6-target108 199 0.027359 1641 0.00161821 13
all-meshes-CVIU11-pattern6-target109 199 0.027359 813 0.00395816 13
all-meshes-CVIU11-pattern6-target11 199 0.027359 534 0.00867466 13
all-meshes-CVIU11-pattern6-target110 199 0.027359 858 0.00410441 13
all-meshes-CVIU11-pattern6-target111 199 0.027359 1519 0.00285232 13
all-meshes-CVIU11-pattern6-target112 199 0.027359 3693 0.001308 13
all-meshes-CVIU11-pattern6-target113 199 0.027359 1425 0.00324069 13
all-meshes-CVIU11-pattern6-target114 199 0.027359 1064 0.00358434 13
all-meshes-CVIU11-pattern6-target115 199 0.027359 545 0.00827375 13
all-meshes-CVIU11-pattern6-target116 199 0.027359 479 0.00842498 13
all-meshes-CVIU11-pattern6-target117 199 0.027359 372 0.0134264 13
all-meshes-CVIU11-pattern6-target118 199 0.027359 242 0.0201125 13
all-meshes-CVIU11-pattern6-target119 199 0.027359 1226 0.00421547 13
all-meshes-CVIU11-pattern6-target12 199 0.027359 216 0.022373 13
all-meshes-CVIU11-pattern6-target120 199 0.027359 794 0.00615747 13
all-meshes-CVIU11-pattern6-target121 199 0.027359 290 0.0171459 13
all-meshes-CVIU11-pattern6-target122 199 0.027359 561 0.00997263 13
all-meshes-CVIU11-pattern6-target123 199 0.027359 628 0.00714402 13
all-meshes-CVIU11-pattern6-target124 199 0.027359 3555 0.000705055 13
all-meshes-CVIU11-pattern6-target125 199 0.027359 1412 0.00315209 13
all-meshes-CVIU11-pattern6-target126 199 0.027359 4723 0.000844677 13
all-meshes-CVIU11-pattern6-target127 199 0.027359 821 0.0069175 13
all-meshes-CVIU11-pattern6-target128 199 0.027359 253 0.0133164 13
all-meshes-CVIU11-pattern6-target129 199 0.027359 4437 0.00128667 13
all-meshes-CVIU11-pattern6-target13 199 0.027359 1380 0.00366838 13
all-meshes-CVIU11-pattern6-target130 199 0.027359 2512 0.00223872 13
all-meshes-CVIU11-pattern6-target131 199 0.027359 1341 0.0029105 13
all-meshes-CVIU11-pattern6-target132 199 0.027359 3622 0.00135857 13
all-meshes-CVIU11-pattern6-target133 199 0.027359 2394 0.00179251 13
all-meshes-CVIU11-pattern6-target134 199 0.027359 5508 0.000721436 13
all-meshes-CVIU11-pattern6-target135 199 0.027359 391 0.00720703 13
all-meshes-CVIU11-pattern6-target136 199 0.027359 3523 0.00113838 13
all-meshes-CVIU11-pattern6-target137 199 0.027359 1506 0.00259119 13
all-meshes-CVIU11-pattern6-target138 199 0.027359 1573 0.00239733 13
all-meshes-CVIU11-pattern6-target139 199 0.027359 5217 0.00101599 13
